agency_name,agency_name_secondary,agency_address,agency_phone,agency_website,agency_wheelchair_access,available_beds,intake_open_appointments,populations_served,languages_spoken,last_updated,service_OP,service_IOP,service_RS,service_A_WM,service_R_WM,service_I_WM,service_OTP,service_Male,service_Female,service_Adult,service_TAY,service_Youth,service_MAT,service_Co_Occurring,service_LGBTQIA,service_Veterans,service_Homeless,service_Criminal_Justice,service_Perinatal,service_Parent_Guardian,agency_hours_sunday_open,agency_hours_sunday_close,intake_hours_sunday_open,intake_hours_sunday_close,agency_hours_monday_open,agency_hours_monday_close,intake_hours_monday_open,intake_hours_monday_close,agency_hours_tuesday_open,agency_hours_tuesday_close,intake_hours_tuesday_open,intake_hours_tuesday_close,agency_hours_wednesday_open,agency_hours_wednesday_close,intake_hours_wednesday_open,intake_hours_wednesday_close,agency_hours_thursday_open,agency_hours_thursday_close,intake_hours_thursday_open,intake_hours_thursday_close,agency_hours_friday_open,agency_hours_friday_close,intake_hours_friday_open,intake_hours_friday_close,agency_hours_saturday_open,agency_hours_saturday_close,intake_hours_saturday_open,intake_hours_saturday_close,latitude,longitude
DIDI HIRSCH PSYCHIATRIC SERVICE,Secondary Agency Name:,,(818) 897-2609,,,RS(3.1)Adult - F: 1RS(3.3)Adult - F: 2RS(3.5)Adult - F: 2R-WMAdult - F: 2,,,Spanish,Last Updated: 11/26/2025 6:43:38 AM,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1426882,-118.2303832
EL PROYECTO DEL BARRIO,,"9140 Van Nuys Boulevard, #211,Panorama City, CA 91402",(818) 895-2206,,,,,,"English, Spanish",Last Updated: 11/26/2025 8:24:52 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.236216,-118.45015
"HARBOR AREA HIGH GAIN PROGRAM, INC.",,"315-A East 11th Street,Long Beach, CA 90813",(562) 436-9801,,,,,,"English, Spanish",Last Updated: 6/30/2017 8:47:13 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.780838,-118.1826007
AMERICAN HEALTH SERVICES LLC,,"21505 Norwalk Boulevard,Hawaiian Gardens, CA 90716",(562) 916-7581,,,,,,"English, Spanish",Last Updated: 11/24/2025 8:03:37 AM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8340369,-118.0720888
ABC TRAFFIC SAFETY PROGRAM,,"12100 Carson Street, E,Hawaiian Gardens, CA 90716",(562) 421-4949,,,,,,"English, Spanish",Last Updated: 6/30/2017 8:24:08 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8284787,-118.074313
"HELPLINE YOUTH COUNSELING, INC.",,"920 Atlantic Avenue, Suites 101 & 102,Long Beach, CA 90813",(562) 380-0261,,,,,,"English, Spanish",Last Updated: 11/26/2025 8:23:22 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7690164,-118.191604
WESTERN PACIFIC MED-CORP,,"9462 Van Nuys Boulevard,Panorama City, CA 91402",(818) 891-8555,,,,,,"English, Spanish, Tagalog",Last Updated: 11/26/2025 4:55:52 AM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2123254,-118.4488534
"TRANSCULTURAL HEALTH DEVELOPMENT, INC.",Secondary Agency Name:,"117 East Harry Bridges Boulevard,Wilmington, CA 90744",(310) 549-8383,,,,,,"English, Spanish",Last Updated: 10/24/2025 10:09:27 AM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.771373,-118.2614436
"BEHAVIORAL HEALTH SERVICES, INC.",,"615 Elm Avenue,Long Beach, CA 90802",(562) 435-7350,,,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 4,,,English,Last Updated: 11/26/2025 10:48:00 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7744559,-118.1877684
"BEHAVIORAL HEALTH SERVICES, INC.",Secondary Agency Name:,"341 and 351 East 6th Street,Long Beach, CA 90802",(562) 435-7350,,,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 0,,,English,Last Updated: 11/26/2025 10:48:00 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7707411,-118.18947
ALCOHOL EDUCATION AND RECOVERY CENTER,,"1355 South Redondo Avenue, 2,Long Beach, CA 90804",(562) 986-5046,,,,,,"English, Spanish",Last Updated: 6/30/2017 8:57:44 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7690164,-118.191604
SAFE REFUGE,,"728 1/2 Freeman Avenue,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
PENNY LANE CENTERS,,"15305 Rayen Street,North Hills, CA 91343",(818) 430-4445,,,,,,"English, Spanish",Last Updated: 11/21/2025 8:30:23 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2319714,-118.4657866
SAFE REFUGE,,,(562) 987-5722,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,,(562) 987-5722,,,RBHAdult - M: 0Adult - F: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,,(562) 987-5722,,,RBHAdult - M: 0Adult - F: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
"DIVINE HEALTHCARE SERVICES, INC.",Secondary Agency Name:,,(310) 672-3820,,,RBHAdult - M: 0,,,Spanish,Last Updated: 11/26/2025 9:15:26 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9617489,-118.36187
LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,,,(562) 665-7488,,,RBHAdult - M: 0,,,English,Last Updated: 11/26/2025 9:07:12 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0451634,-118.2432327
SAFE REFUGE,,,(562) 987-5722,,,RBHAdult - M: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,,(562) 987-5722,,,RBHAdult - M: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,,(562) 987-5722,,,RBHAdult - M: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,Secondary Agency Name:,,(562) 987-5722,,,RBHAdult - M: 0,,,"English, Spanish",Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,"1046 Redondo Avenue,Long Beach, CA 90804",(562) 987-5722,,,,,,English,Last Updated: 11/26/2025 7:11:13 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7798258,-118.1523116
SAFE REFUGE,,"3125 East 7th Street,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7754197,-118.1553255
SAFE REFUGE,,"728-A Freeman Avenue,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 0Adult - F: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,"728 Freeman Avenue,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7759064,-118.1555661
SAFE REFUGE,,"718 Freeman Avenue,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,"English, Spanish",Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7757466,-118.1555664
SAFE REFUGE,,"727 Obispo Avenue,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7758781,-118.1546812
SAFE REFUGE,,"729 Obispo Avenue,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.77591,-118.1546811
SAFE REFUGE,,"3111 East Seventh Street,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,"English, Spanish",Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7690164,-118.191604
SAFE REFUGE,,"719 Obispo Avenue, Apts. 1-10,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 0Adult - F: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7690164,-118.191604
SAFE REFUGE,,"3115 East Seventh Street,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7690164,-118.191604
SAFE REFUGE,,"3113 East Seventh Street,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,"American Sign Language, English",Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7690164,-118.191604
SAFE REFUGE,,"3131 East 7th Street, Apt.1, 3, 4, 5, 6,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7754199,-118.1552774
SAFE REFUGE,,"3137-3139 East 7th Street,Long Beach, CA 90804",(562) 987-5722,,,,,,"English, Spanish",Last Updated: 11/26/2025 7:11:13 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7754201,-118.1552293
SAFE REFUGE,,"3119 East Seventh Street,Long Beach, CA 90804",(562) 987-5722,,,RS(3.1)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 0Adult - F: 0,,,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7690164,-118.191604
"ADDICTION RESEARCH AND TREATMENT, INC.",,"15229 East Amar Road,La Puente, CA 91744",(626) 855-5090,,,,,,"Cantonese, English, Russian, Spanish, Tagalog",Last Updated: 11/20/2019 9:09:32 AM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0280619,-117.953097
"BAART BEHAVIORAL HEALTH SERVICES, INC.",,"15229 East Amar Road,La Puente, CA 91744",(626) 855-5090,,,,,,"English, Spanish",Last Updated: 11/20/2022 11:09:48 PM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0280619,-117.953097
"SAN FERNANDO VALLEY COMMUNITY MENTAL HEALTH CENTER, INC.",,"16650 Sherman Way, Suite 102,Van Nuys, CA 91406",(818) 901-4836,,,,,,"English, Spanish",Last Updated: 4/5/2022 5:00:02 PM,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2012485,-118.4734847
"FRED KENNEDY ASSOCIATES, INC.",,"1931 North Gaffey Street, Suite D,San Pedro, CA 90731",(310) 521-1263,,,,,,"English, Spanish",Last Updated: 6/29/2017 10:32:30 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7478521,-118.2930001
"TARZANA TREATMENT CENTERS, INC.",Secondary Agency Name:,,(800) 996-1051,,,RBHAdult - M: 2,,,English,Last Updated: 11/26/2025 9:03:07 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9220616,-118.2392221
SAN FERNANDO RECOVERY CENTER,,"762, 734, 732 Griswold Avenue,San Fernando, CA 91340",(747) 500-9405,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,Spanish,Last Updated: 11/26/2025 6:32:14 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2881838,-118.4278361
"SAFETY EDUCATION CENTER, INC.",,"1515 West Cameron Avenue, Building C, Suite 300,West Covina, CA 91790",(626) 960-3977,,,,,,"English, Spanish",Last Updated: 6/29/2017 10:07:23 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.068385,-117.9417456
NORTHEAST VALLEY HEALTH CORPORATION,,"1036 North Maclay Avenue,San Fernando, CA 91340",(818) 365-2571,,,,,,"English, Spanish",Last Updated: 6/29/2017 10:35:58 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.294457,-118.425836
TWIN TOWN CORPORATION,Secondary Agency Name:,"4281 Katella Avenue, Suite 117,Los Alamitos, CA 90720",(562) 596-0050,,,,,,"English, Spanish",Last Updated: 11/26/2025 8:21:06 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8032222,-118.0576488
"DRIVER SAFETY AWARENESS PROGRAM, INC.",,"16909 Parthenia Street, #104B,Northridge, CA 91343",(818) 830-8870,,,,,,Spanish,Last Updated: 3/26/2024 12:15:33 PM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2345615,-118.5369316
TWIN PALMS RECOVERY CENTER,,"130 South 1st Street,City Of Industry, CA 91744",(626) 968-8875,,,,,,"English, Spanish",Last Updated: 5/17/2023 7:58:23 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0102602,-117.9167735
"BEHAVIORAL HEALTH SERVICES, INC.",Secondary Agency Name:,,(562) 435-7350,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 10:48:00 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0188584,-118.2042581
LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,,,(562) 863-0987,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 9:07:12 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0451634,-118.2432327
"HOUSE OF HOPE FOUNDATION, INC.",,,(310) 831-9411,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 9:45:49 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7359312,-118.2815917
"BEHAVIORAL HEALTH SERVICES, INC.",Secondary Agency Name:,"590 West 8th Street,San Pedro, CA 90731",(310) 831-2358,,,,,,"English, Spanish",Last Updated: 11/26/2025 6:59:42 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7370315,-118.289825
"HOUSE OF HOPE FOUNDATION, INC.",,"205 West 9th Street,San Pedro, CA 90731",(310) 521-9209,,,,,,English,Last Updated: 11/26/2025 9:45:49 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7359312,-118.2815917
"HOUSE OF HOPE FOUNDATION, INC.",,"221, 223, 225, 227, 229, 235 West 9th Street,San Pedro, CA 90731",(877) 403-8016,,,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 0,,,English,Last Updated: 11/26/2025 9:45:49 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7359322,-118.2818983
BEACON HOUSE ASSOCIATION OF SAN PEDRO (THE),,"132 West 10th Street,San Pedro, CA 90731",(310) 514-4940,,,RS(3.1)Adult - M: 0,,,English,Last Updated: 11/25/2025 8:40:41 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.735186,-118.2808014
BEACON HOUSE ASSOCIATION OF SAN PEDRO (THE),,"103 West 11th Street,San Pedro, CA 90731",(310) 514-4940,,,,,,English,Last Updated: 11/25/2025 8:40:41 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7341131,-118.2806168
"TARZANA TREATMENT CENTERS, INC.",,"18646 Oxnard Street,Tarzana, CA 91356",(800) 996-1051,,,RS(3.1)Adult - M: 0Adult - F: 0RS(3.3)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 0Adult - F: 0R-WMAdult - M: 0Adult - F: 0I-WMAdult - M: 0Adult - F: 0,,,"Armenian, English, Russian, Spanish, Tagalog",Last Updated: 11/26/2025 8:57:57 AM,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1794458,-118.5398562
"FRED BROWN'S RECOVERY SERVICES, INC.",,"270, 276, and 278 West 14th Street,San Pedro, CA 90731",(310) 519-8723,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,,English,Last Updated: 11/26/2025 8:15:42 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7315656,-118.2830317
"TARZANA TREATMENT CENTERS, INC.",,"6005 Yolanda Avenue,Tarzana, CA 91356",(800) 996-1051,,,,,,Spanish,Last Updated: 11/26/2025 8:52:40 AM,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1787051,-118.5408292
"TARZANA TREATMENT CENTERS, INC.",,"18700 Oxnard Street,Tarzana, CA 91356",(800) 996-1051,,,,,,"English, Spanish",Last Updated: 11/26/2025 8:57:57 AM,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.180112,-118.540882
"FRED BROWN'S RECOVERY SERVICES, INC.",,,(310) 519-8723,,,RBHAdult - M: 0,,,English,Last Updated: 11/26/2025 8:15:42 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7315656,-118.2830317
WESTERN PACIFIC MED-CORP,,"7232 Canby Avenue, Suites 4,5,6,Reseda, CA 91335",(818) 705-5561,,,,,,"English, Thai",Last Updated: 11/26/2025 4:55:36 AM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.200768,-118.5356869
"TARZANA TREATMENT CENTERS, INC.",,,(800) 996-1051,,,RBHAdult - M: 2,,,English,Last Updated: 11/26/2025 8:57:56 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9220616,-118.2392221
"FRED BROWN'S RECOVERY SERVICES, INC.",,"505 South Pacific Avenue, Unit 104, 105, 106, 205, 206,San Pedro, CA 90731",(310) 833-7400,,,,,,"English, Spanish",Last Updated: 11/26/2025 8:15:42 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7395131,-118.2879962
"FRED BROWN'S RECOVERY SERVICES, INC.",,,(310) 519-8723,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 8:15:42 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7315656,-118.2830317
"FRED BROWN'S RECOVERY SERVICES, INC.",,,(310) 519-8723,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 8:15:42 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7315656,-118.2830317
